symbol,entry_time,onset_time,peak_time,spike_pct,lag_minutes,close,return_1m_pct,return_3m_pct,return_5m_pct,return_15m_pct,rsi_14,cmo_14,stoch_k,stoch_d,cci_20,adx_14,di_gap,ema9_21_gap_pct,ema_cross_up,macd_histogram_pct,roc_10_pct,atr_pct,bb_position,bb_width_pct,volume_ratio_20,cmf_20,obv_slope_5,body_pct,range_pct,close_position_in_range
PORTALTRY,2026-08-17 14:11:59,2026-08-17 14:15:59,2026-08-17 14:25:59,5.00323,1,0.7651,0.0,-1.08597285,-1.41734313,1.25727898,49.3238837,17.09401709,34.64912281,49.13405308,-24.32673444,50.61790565,11.81192661,0.3615401,0,-0.14393288,-1.7843389,0.00814086,0.39843721,0.03903098,0.08978993,-0.01063669,-0.53608085,-0.10445228,0.39210561,0.03333333
PORTALTRY,2026-08-17 14:11:59,2026-08-17 14:15:59,2026-08-17 14:25:59,5.00323,3,0.773,-0.06464124,-0.39943306,-0.1421005,1.99234728,59.52384896,42.01474201,73.07692308,78.97435897,51.64835165,50.97706533,23.82716049,0.66553635,0,0.02409148,0.57246942,0.00748475,0.66367637,0.04053692,0.43196087,0.07287167,-0.41442645,0.19442644,0.45278137,0.48571429
PORTALTRY,2026-08-17 14:11:59,2026-08-17 14:15:59,2026-08-17 14:25:59,5.00323,5,0.7771,0.12884938,0.38754683,0.41349012,1.43584388,65.6567083,29.01785714,88.84615385,81.15384615,96.55916464,49.95515978,17.56272401,0.79077942,0,0.11804151,2.64165896,0.00769344,0.8281016,0.04360076,0.84119305,0.10808996,-0.11879342,0.21924168,0.33457727,0.84615385
PORTALTRY,2026-08-17 14:11:59,2026-08-17 14:15:59,2026-08-17 14:25:59,5.00323,10,0.7739,-0.65468549,0.68956544,2.21899353,2.89855072,64.33649587,33.33333333,76.53846154,90.99745408,137.80790318,56.08054209,36.66666667,0.81649587,0,0.25150335,1.01814385,0.00858361,0.89261494,0.04625958,1.15521426,0.19389646,0.71761538,-0.57810894,0.93035276,0.375
ACETRY,2026-08-17 14:23:59,2026-08-17 14:19:59,2026-08-17 14:34:59,5.17427,0,9.227,-0.93407773,0.78645549,-3.80525438,-2.08001698,42.21156026,-40.88159032,29.13992298,34.01797176,-112.56900666,19.77974931,-30.51293292,-0.5518827,0,-0.72712637,-4.49228858,0.01765781,0.13598695,0.07886028,0.48729287,0.02581417,-0.4577836,-1.04032604,2.1025252,0.43298969
ACETRY,2026-08-17 14:23:59,2026-08-17 14:19:59,2026-08-17 14:34:59,5.17427,1,9.314,0.64836827,1.51498638,-3.00947621,-1.93724995,45.62995577,-8.09205642,40.30808729,30.93709884,-94.59821599,16.08998416,-15.51362683,-0.39134761,0,-0.7229883,-3.03976681,0.01829044,0.22132174,0.07441771,0.59807082,0.03574308,-0.4484167,0.74634938,1.15954477,0.63888889
ACETRY,2026-08-17 14:23:59,2026-08-17 14:19:59,2026-08-17 14:34:59,5.17427,3,9.155,-0.21798365,-4.66520879,-5.5990926,-2.84410485,37.41083025,-25.5668491,19.89730424,26.32608901,-202.01993118,12.49649499,-21.36343899,-0.07284739,0,-0.7530321,-6.01580947,0.01796832,-0.08610052,0.06733543,2.35542709,0.00310195,-1.0,-0.17446298,3.35335882,0.50488599
ACETRY,2026-08-17 14:23:59,2026-08-17 14:19:59,2026-08-17 14:34:59,5.17427,5,9.592,-0.11454754,-1.09300887,-0.71421178,1.41679002,57.49900244,17.84140969,59.0809628,63.6761488,28.98095836,9.54117598,0.53361793,0.99672287,0,-0.19580284,1.79348403,0.01395508,0.57677613,0.04913661,0.35371687,0.12481941,-0.53496227,-0.27032647,0.69849875,0.43283582
ACETRY,2026-08-17 14:23:59,2026-08-17 14:19:59,2026-08-17 14:34:59,5.17427,10,9.661,0.57255882,-0.82127092,2.5257349,2.95183291,64.93678846,15.93090211,79.73977695,73.79182156,108.95924462,13.78152,-6.06601249,1.3981271,0,0.01599111,2.14633115,0.01657622,0.85092351,0.05778095,0.73228968,0.20738148,0.34869828,0.58302967,1.49052893,0.86805556
GPSTRY,2026-08-17 14:31:59,2026-08-17 14:33:59,2026-08-17 14:37:59,5.47074,0,0.78,-0.88945362,-1.63934426,-1.26582278,-1.63934426,36.66021836,-48.57142857,25.80645161,10.56293485,-253.57686454,18.41203863,-12.35955056,-0.2827654,0,-0.21385645,-1.76322418,0.00815018,-0.16391798,0.02478538,2.51643293,-0.19936488,-0.00080644,-0.88945362,1.92307692,0.53333333
GPSTRY,2026-08-17 14:31:59,2026-08-17 14:33:59,2026-08-17 14:37:59,5.47074,1,0.787,0.12722646,-0.505689,-0.37974684,-1.625,43.96974448,-18.75,5.88235294,14.46078431,-155.06445672,19.68798491,3.75,-0.15430431,0,-0.15729763,-1.00628931,0.00726085,0.06451056,0.01995748,0.75511244,-0.19642768,0.67995894,0.12722646,0.38119441,0.33333333
GPSTRY,2026-08-17 14:31:59,2026-08-17 14:33:59,2026-08-17 14:37:59,5.47074,3,0.793,0.2528445,0.37974684,0.2528445,-0.50188206,51.55090763,-27.27272727,37.5,24.78070175,-40.49079755,24.74728264,-1.1627907,-0.02026112,0,-0.11203325,-0.62656642,0.00774635,0.3881966,0.01688661,0.53628249,-0.10697138,0.44377498,0.2528445,0.75662043,0.5
GPSTRY,2026-08-17 14:31:59,2026-08-17 14:33:59,2026-08-17 14:37:59,5.47074,5,0.79,0.0,-0.12642225,-0.50377834,-0.8782936,47.14750186,-16.66666667,15.78947368,20.07797271,-108.33333333,30.88481858,0.0,-0.01227769,0,-0.14557577,-0.37831021,0.00822785,0.21791759,0.01896949,0.53856247,-0.08152308,-0.53077416,0.0,0.63291139,0.6
GPSTRY,2026-08-17 14:31:59,2026-08-17 14:33:59,2026-08-17 14:37:59,5.47074,10,0.794,-0.12578616,-0.50125313,0.1261034,0.0,52.33319042,2.22222222,45.45454545,46.96969697,-1.85479597,39.58448748,7.36842105,0.23437635,0,-0.07312166,-0.37641154,0.00854624,0.53458066,0.02551687,0.60781412,-0.1134203,0.38381274,-0.12578616,0.50377834,0.75
LUMIATRY,2026-08-17 14:45:59,2026-08-17 14:48:59,2026-08-17 15:00:59,5.06654,0,4.24,-0.77229113,-1.00396918,-1.2345679,-1.39534884,45.38292996,-26.55737705,33.05785124,44.89906517,-72.13114754,19.24933841,-4.38799076,-0.1033431,0,-0.02120508,0.26010877,0.00729447,0.23550614,0.02893542,0.49309164,0.16246938,-0.85856031,-0.46948357,0.47169811,0.0
LUMIATRY,2026-08-17 14:45:59,2026-08-17 14:48:59,2026-08-17 15:00:59,5.06654,1,4.273,0.51752529,-0.3962704,0.30516432,-1.13373438,50.32940242,-9.21501706,59.83606557,56.55737705,-13.31300813,19.34228917,-0.9478673,-0.03223641,0,0.02417043,0.65959953,0.00705426,0.49293715,0.02815915,0.18761781,0.22084864,-0.05191449,0.44663846,0.46805523,0.95
LUMIATRY,2026-08-17 14:45:59,2026-08-17 14:48:59,2026-08-17 15:00:59,5.06654,3,4.283,-0.16317016,0.5399061,1.3967803,0.56351256,51.79744529,1.31578947,68.03278689,72.67759563,17.02871411,21.35901445,7.91855204,0.00488406,1,0.05678269,-0.39534884,0.00737134,0.5776442,0.02817758,0.98441538,0.2785542,0.51322782,-0.16317016,0.77048798,0.78787879
LUMIATRY,2026-08-17 14:45:59,2026-08-17 14:48:59,2026-08-17 15:00:59,5.06654,5,4.293,0.77464789,1.63352273,1.51336013,0.70372977,53.44106927,2.95857988,76.2295082,57.37704918,52.76978867,23.22450361,14.95535714,-0.10802154,0,-0.0024093,-0.1627907,0.00745399,0.68740847,0.03521968,1.50527933,0.1602109,0.62127583,-0.232396,1.07151176,0.7826087
LUMIATRY,2026-08-17 14:45:59,2026-08-17 14:48:59,2026-08-17 15:00:59,5.06654,10,4.229,-0.37691402,-1.65116279,-1.65116279,1.65865385,43.80257801,12.15880893,25.6,59.99532164,-83.36055162,27.10748896,10.20793951,-0.06957809,0,-0.04488141,-0.7975604,0.00893491,0.32176836,0.04213603,1.53463168,-0.32228238,-0.35792909,-0.37691402,1.06408134,0.64444444
PORTALTRY,2026-08-17 15:00:59,2026-08-17 15:00:59,2026-08-17 15:12:59,5.04768,0,0.7865,-1.41639509,-1.50281778,-3.35463259,-0.71951527,42.72793676,-13.32357247,0.61919505,15.37881214,-79.74314451,20.48986619,2.49776985,0.04980364,0,-0.18533174,-1.19346734,0.01018073,0.09622307,0.03321042,0.81712332,-0.08346521,-0.72838966,-1.47814105,1.9453274,0.0130719
PORTALTRY,2026-08-17 15:00:59,2026-08-17 15:00:59,2026-08-17 15:12:59,5.04768,1,0.7978,0.40271835,-1.27459473,-1.26237624,-0.02506266,51.06426114,9.27152318,28.27586207,25.40229885,0.71280456,20.35625029,9.06432749,0.25843959,0,-0.06988158,0.25131943,0.00918598,0.51866146,0.0322599,0.70956328,-0.05874779,-0.11610331,0.27652086,0.82727501,0.56060606
PORTALTRY,2026-08-17 15:00:59,2026-08-17 15:00:59,2026-08-17 15:12:59,5.04768,3,0.7985,-1.18797179,-1.17574257,-0.1875,0.5034613,51.57425388,-0.50083472,30.68965517,60.1078222,71.13866607,19.18627674,5.68527919,0.47193665,0,0.05913393,0.65548973,0.00881116,0.5408905,0.0323541,1.8125709,-0.09086619,0.25969601,-1.23685838,2.07889793,0.06626506
PORTALTRY,2026-08-17 15:00:59,2026-08-17 15:00:59,2026-08-17 15:12:59,5.04768,5,0.8138,0.71782178,1.725,2.2361809,3.13014827,67.08039039,47.04830054,85.84070796,88.02472783,222.0705347,15.73824987,27.44874715,0.55083425,0,0.14373504,2.7265842,0.00770635,1.15834858,0.03126921,2.42964262,-0.02910965,0.87512817,0.63064177,1.21651511,0.51515152
PORTALTRY,2026-08-17 15:00:59,2026-08-17 15:00:59,2026-08-17 15:12:59,5.04768,10,0.796,0.02513194,0.34035043,0.47967685,-0.45022511,54.60788908,-11.30434783,51.28205128,47.02309511,4.5659973,12.89961577,-13.35578002,0.18275699,0,-0.10505052,0.87441389,0.00799533,0.57354093,0.02310089,0.49650333,-0.03642801,0.4808332,0.18879799,0.55276382,0.84090909
IOTRY,2026-08-17 15:01:59,2026-08-17 15:01:59,2026-08-17 15:03:59,5.14747,0,5.323,-0.24362819,-0.31835206,-0.33701554,-0.41159963,23.71214459,-71.42857143,0.0,2.56410256,-303.93067162,24.04811962,-63.15789474,-0.05769222,0,-0.03893707,-0.39296407,0.00050992,-0.35703772,0.00433498,1.60895849,0.21881041,-0.99959137,-0.20622422,0.20665039,0.0
IOTRY,2026-08-17 15:01:59,2026-08-17 15:01:59,2026-08-17 15:03:59,5.14747,1,5.336,-0.0561903,-0.09361543,-0.09361543,-0.16838167,37.07468067,-36.0,0.0,2.56410256,-186.60190245,21.3870552,-28.57142857,-0.02358862,0,-0.02185882,-0.1497006,0.00037481,-0.0237247,0.00275135,0.26855936,0.34597936,-0.99948711,0.0,0.0,
IOTRY,2026-08-17 15:01:59,2026-08-17 15:01:59,2026-08-17 15:03:59,5.14747,3,5.34,-0.01872309,-0.01872309,-0.11223345,-0.0748503,44.03868619,-18.18181818,0.0,0.0,-100.21786492,20.96961549,-12.5,-0.00568136,0,-0.01603584,-0.20556905,0.00032103,0.21894066,0.00256335,6.9513666,0.35763315,-0.48379395,0.0,0.0,
IOTRY,2026-08-17 15:01:59,2026-08-17 15:01:59,2026-08-17 15:03:59,5.14747,5,5.341,0.0,-0.09352787,-0.05613772,0.01872659,45.93231952,-14.28571429,0.0,19.44444444,-74.07407407,23.740057,-8.69565217,0.00785132,0,-0.01172972,-0.0748363,0.00030759,0.29706948,0.00262811,0.0,0.46723042,-0.10344779,0.0,0.0,
IOTRY,2026-08-17 15:01:59,2026-08-17 15:01:59,2026-08-17 15:03:59,5.14747,10,5.344,0.0,-0.13081667,-0.01870907,-0.03741115,52.04390813,3.44827586,46.15384615,64.1025641,18.61427094,25.52350892,3.44827586,0.03833502,0,0.00533158,0.07490637,0.00038762,0.55410173,0.00294043,0.0,0.18811512,0.09868664,0.0,0.0,
COTITRY,2026-08-17 15:20:59,2026-08-17 15:20:59,2026-08-17 15:34:59,5.16863,0,0.5011,-0.35792404,-0.31828128,-0.47666336,-0.47666336,39.07751009,-37.5,0.0,14.49275362,-206.99912511,18.66861602,-22.89156627,-0.04405668,0,-0.08762086,-0.67393459,0.00118311,-0.19054346,0.00728905,1.78473838,0.03588589,-0.29895836,-0.35792404,0.35920974,0.0
COTITRY,2026-08-17 15:20:59,2026-08-17 15:20:59,2026-08-17 15:34:59,5.16863,1,0.5029,0.07960199,-0.11916584,-0.19845207,0.01988862,49.37140578,-13.04347826,30.43478261,21.73913043,-121.54589372,19.22620658,-7.69230769,0.00324326,0,-0.06863946,-0.31714569,0.00092322,0.19022005,0.00586269,1.66895373,0.19621158,-0.01905704,0.07960199,0.07953868,1.0
COTITRY,2026-08-17 15:20:59,2026-08-17 15:20:59,2026-08-17 15:34:59,5.16863,3,0.5027,-0.15888779,-0.23814249,-0.27772267,-0.55390702,47.73514494,-22.03389831,21.73913043,25.22168545,-198.57142857,21.15897969,-26.66666667,0.04158715,0,-0.06413245,-0.25793651,0.00106567,0.02106032,0.00507562,0.3461142,0.21279135,-1.0,0.07963369,0.0994629,1.0
COTITRY,2026-08-17 15:20:59,2026-08-17 15:20:59,2026-08-17 15:34:59,5.16863,5,0.5035,-0.07938083,-0.119024,-0.19821606,-0.23776501,53.14796526,-16.21621622,25.92592593,37.03703704,-85.86556169,24.33492942,-8.23529412,0.08770397,0,-0.0508088,0.0,0.00120584,0.25818865,0.00504509,0.28828675,0.23387049,-0.86406719,0.0,0.0,
COTITRY,2026-08-17 15:20:59,2026-08-17 15:20:59,2026-08-17 15:34:59,5.16863,10,0.5045,0.0,0.09920635,0.19860973,-0.15832179,60.63829631,-6.49350649,62.96296296,64.89197531,55.30028214,37.70876215,-10.84337349,0.16704368,0,-0.03207393,-0.0396275,0.00117514,0.6446459,0.01517565,0.0,0.4863277,0.86155371,0.0,0.0,
HAEDALTRY,2026-08-17 15:40:59,2026-08-17 15:40:59,2026-08-17 15:55:59,5.57621,0,0.807,0.0,0.0,0.0,0.0,66.05758932,0.0,50.0,50.0,0.0,28.57142857,0,0.00779174,0,-0.00049317,0.0,,,0.0,,,,0.0,0.0,
HAEDALTRY,2026-08-17 15:40:59,2026-08-17 15:40:59,2026-08-17 15:55:59,5.57621,1,0.807,0.0,0.0,0.0,0.0,66.05759019,0.0,50.0,50.0,0.0,35.71428571,0,0.00848573,0,-0.00018549,0.0,,,0.0,,,,0.0,0.0,
HAEDALTRY,2026-08-17 15:40:59,2026-08-17 15:40:59,2026-08-17 15:55:59,5.57621,3,0.807,0.0,0.0,0.0,0.0,66.05759174,0.0,50.0,50.0,0.0,50.0,0,0.0100175,0,0.00066076,0.0,,,0.0,,,,0.0,0.0,
HAEDALTRY,2026-08-17 15:40:59,2026-08-17 15:40:59,2026-08-17 15:55:59,5.57621,5,0.807,0.0,0.0,0.0,0.0,66.05759309,0.0,50.0,50.0,35.0877193,64.28571429,0,0.01173014,0,0.0018933,0.0,,0.55735393,0.00108034,0.0,0.0,,0.0,0.0,
HAEDALTRY,2026-08-17 15:40:59,2026-08-17 15:40:59,2026-08-17 15:55:59,5.57621,10,0.807,0.0,0.0,0.0,0.12406948,66.05759309,100.0,50.0,83.33333333,47.61904762,100.0,100.0,0.01639294,0,0.00734343,0.0,8.851e-05,0.66366342,0.00227226,0.0,0.0,,0.0,0.0,
ACETRY,2026-08-17 15:44:59,2026-08-17 15:44:59,2026-08-17 15:53:59,5.87888,0,8.471,-1.03971963,-0.85440075,-2.37409243,-8.42162162,23.98038861,-66.55737705,3.98351648,6.02194339,-94.84522896,66.41416348,-34.86910995,-2.23747782,0,-0.3273743,-2.75513718,0.01610537,0.18376079,0.14210768,0.80108448,-0.36076412,-0.48286618,-1.00502513,1.42840279,0.23966942
ACETRY,2026-08-17 15:44:59,2026-08-17 15:44:59,2026-08-17 15:53:59,5.87888,1,8.56,0.03505902,-0.81112399,-1.49597238,-9.02327559,26.71803585,-69.27710843,7.74193548,6.30759924,-83.89746766,61.89156735,-37.61283852,-2.19204573,0,-0.34407514,-2.22729869,0.01663885,0.22749492,0.14928671,0.49637192,-0.33710855,-0.4612689,0.11695906,0.72429907,0.48387097
ACETRY,2026-08-17 15:44:59,2026-08-17 15:44:59,2026-08-17 15:53:59,5.87888,3,8.544,-0.99652375,-1.68009206,-1.5781592,-8.78616419,25.37846649,-66.30705394,4.84048405,4.61584191,-97.55265975,51.15462063,-39.55152672,-2.22370731,0,-0.48907528,-3.80544922,0.01752274,0.16174784,0.15520522,2.36787601,-0.32289011,-0.56001779,-0.93913043,1.4747191,0.34920635
ACETRY,2026-08-17 15:44:59,2026-08-17 15:44:59,2026-08-17 15:53:59,5.87888,5,8.677,-0.14959724,-0.04607764,-0.3903111,-9.03658664,29.35892427,-65.65143824,5.29875986,6.37203622,-90.02741334,40.86498937,-37.81472684,-2.11960993,0,-0.5660304,-6.19459459,0.01732824,0.18541553,0.14757843,0.61304608,-0.26290282,-0.07727569,-0.42460409,0.70300795,0.13114754
ACETRY,2026-08-17 15:44:59,2026-08-17 15:44:59,2026-08-17 15:53:59,5.87888,10,8.711,-0.50256996,-1.92524206,-5.82702703,-6.7544423,24.8455771,-52.56518082,8.35051546,8.70285403,-187.45067552,23.87768773,-33.03696771,-1.80852214,0,-0.92246367,-8.68015515,0.017523,-0.01652947,0.10930585,1.57329393,-0.1568461,-1.0,-0.74065634,1.80231891,0.51592357
PORTALTRY,2026-08-17 16:02:59,2026-08-17 16:03:59,2026-08-17 16:17:59,6.25305,0,0.8182,-0.07327797,-1.1358144,-1.55215979,-1.83563287,42.20368458,-42.21311475,28.99022801,16.72854344,-243.47382784,31.17913011,-19.96105161,-0.14837593,0,-0.26533736,-1.78850078,0.00896567,-0.03297323,0.0247897,1.55107372,-0.14515503,-0.74667973,-0.06107243,1.36885847,0.79464286
PORTALTRY,2026-08-17 16:02:59,2026-08-17 16:03:59,2026-08-17 16:17:59,6.25305,1,0.8188,-0.47404886,-0.79961231,-2.10425634,-1.27803231,42.71572098,-27.47663551,9.1954023,13.25821242,-248.6836776,30.3770545,-7.9766537,-0.04120728,0,-0.23374463,-1.21848233,0.00896783,-0.11222762,0.02175923,1.44907412,-0.03390837,-0.69494864,-0.32866707,0.62286273,0.47058824
PORTALTRY,2026-08-17 16:02:59,2026-08-17 16:03:59,2026-08-17 16:17:59,6.25305,3,0.8276,0.26653744,-1.05212817,-0.38517092,0.3273124,50.77114334,-3.68852459,18.57923497,21.92053734,-35.80473321,34.50299367,9.47255113,0.21141558,0,-0.12457226,-0.40914561,0.00801802,0.38961657,0.0230384,0.72199742,-0.06852727,0.16562351,0.07255139,0.47124215,0.23076923
PORTALTRY,2026-08-17 16:02:59,2026-08-17 16:03:59,2026-08-17 16:17:59,6.25305,5,0.8311,-0.6336681,0.03610977,-0.24006722,-0.13217976,54.37822446,4.24242424,40.625,53.17361111,60.02803428,38.01837835,10.1171459,0.39794681,0,-0.03424436,-0.28794241,0.0080702,0.58806329,0.02533327,0.4287953,-0.0269802,0.30589824,-0.6336681,0.63770906,0.0
PORTALTRY,2026-08-17 16:02:59,2026-08-17 16:03:59,2026-08-17 16:17:59,6.25305,10,0.8331,0.50669562,0.25270758,-0.0479904,1.43674662,58.86131048,21.41527002,62.09677419,51.75268817,57.64647064,37.3491741,17.30589336,0.4924588,0,0.01842953,0.10814708,0.00916542,0.79734151,0.02851823,1.76491344,-0.07317782,0.35977424,0.36140224,1.16432601,0.91752577
BERATRY,2026-08-17 16:06:59,2026-08-17 16:09:59,2026-08-17 16:21:59,16.49382,0,7.075,0.51143628,0.51143628,0.51143628,0.66875356,76.51071057,82.45614035,75.40983607,91.80327869,306.52260904,54.57692349,82.66666667,0.04726192,1,0.04340616,0.62580003,0.00075719,1.36998106,0.00637131,57.5269465,0.13413701,1.0,0.51143628,0.73498233,0.71153846
BERATRY,2026-08-17 16:06:59,2026-08-17 16:09:59,2026-08-17 16:21:59,16.49382,1,7.039,0.0,0.0,0.14226775,0.15651679,51.66543234,52.38095238,100.0,100.0,40.36631991,53.60302849,47.82608696,-0.01332294,0,0.00976359,0.07108331,0.00023339,0.61588271,0.00478383,0.0,-0.67119369,1.0,0.0,0.0,
BERATRY,2026-08-17 16:06:59,2026-08-17 16:09:59,2026-08-17 16:21:59,16.49382,3,7.039,0.0,0.14226775,0.11378182,0.15651679,51.66543214,52.38095238,100.0,100.0,15.39556246,56.6133241,47.82608696,-0.02773019,0,0.00340676,0.07108331,0.00023339,0.54917291,0.00606893,0.0,-0.67119369,-0.162635,0.0,0.0,
BERATRY,2026-08-17 16:06:59,2026-08-17 16:09:59,2026-08-17 16:21:59,16.49382,5,7.039,0.14226775,0.11378182,0.11378182,-0.25506589,51.66543219,-36.0,100.0,35.63218391,-0.49236829,57.34946397,-34.61538462,-0.05169482,0,-0.01192279,0.15651679,0.00052767,0.5,0.00726399,0.31504629,-0.58693629,-0.162635,0.0,0.0,
BERATRY,2026-08-17 16:06:59,2026-08-17 16:09:59,2026-08-17 16:21:59,16.49382,10,7.031,-0.04264999,-0.04264999,0.0426864,-0.311924,41.17340719,-72.72727273,10.34482759,14.87684729,-69.48156066,43.23061985,-65.2173913,-0.07024729,0,-0.04424807,-0.36842851,0.00046732,0.25767565,0.00989532,1.44635399,-0.30008465,0.17285421,-0.04264999,0.05689091,0.25
GUNTRY,2026-08-17 16:14:59,2026-08-17 16:19:59,2026-08-17 16:26:59,5.47945,0,0.145,-0.68493151,-0.68493151,-0.68493151,-0.68493151,21.9379011,-33.33333333,0.0,16.66666667,-173.07692308,48.80952381,-33.33333333,-0.2672729,0,-0.04867038,-1.36054422,0.00147783,-0.08975024,0.0156413,0.02385375,0.12715738,-0.02353844,0.0,0.0,
GUNTRY,2026-08-17 16:14:59,2026-08-17 16:19:59,2026-08-17 16:26:59,5.47945,1,0.146,0.0,0.0,-0.68027211,0.0,32.99964942,0.0,0.0,33.33333333,-60.60606061,53.57142857,0.0,-0.19134534,0,-0.00470656,0.0,0.00097847,0.27386649,0.01358808,0.0,0.12361837,-0.07425158,0.0,0.0,
GUNTRY,2026-08-17 16:14:59,2026-08-17 16:19:59,2026-08-17 16:26:59,5.47945,3,0.146,0.0,-0.68027211,-0.68027211,-0.68027211,32.99964937,-33.33333333,50.0,50.0,-74.07407407,65.47619048,-50.0,-0.17123341,0,0.00753519,0.0,0.00195695,0.2236146,0.01357881,0.62547895,0.12551542,-0.06339902,0.0,0.0,
GUNTRY,2026-08-17 16:14:59,2026-08-17 16:19:59,2026-08-17 16:26:59,5.47945,5,0.146,-0.68027211,-0.68027211,-0.68027211,-0.68027211,32.99964932,-33.33333333,50.0,83.33333333,-95.23809524,72.61904762,-50.0,-0.11315315,0,0.05168714,0.0,0.00195695,0.15930743,0.01300974,0.08099494,0.12937493,-0.07836664,0.0,0.0,
GUNTRY,2026-08-17 16:14:59,2026-08-17 16:19:59,2026-08-17 16:26:59,5.47945,10,0.147,0.68493151,0.68493151,0.68493151,0.0,50.62080146,0.0,100.0,66.66666667,47.61904762,95.23809524,-33.33333333,-0.24850777,0,0.01830793,0.0,0.00145773,0.66366342,0.01249509,2.07188121,0.13220798,0.32828195,0.0,0.0,
GPSTRY,2026-08-17 16:22:59,2026-08-17 16:27:59,2026-08-17 16:37:59,6.15165,0,0.69,0.29069767,-1.98863636,-1.28755365,-1.98863636,31.34444445,-30.90909091,32.43243243,27.10751817,-114.08934708,68.54698226,-18.07228916,-1.54909896,0,0.07800295,-1.70940171,0.01718427,0.20420455,0.07965598,1.62599719,-0.12368927,-0.25258351,0.14513788,2.46376812,0.70588235
GPSTRY,2026-08-17 16:22:59,2026-08-17 16:27:59,2026-08-17 16:37:59,6.15165,1,0.688,-1.14942529,-2.41134752,-1.00719424,-6.01092896,29.31364363,-28.57142857,20.58823529,29.74699976,-93.05064782,68.96818268,-16.14906832,-1.5428143,0,0.09263041,-2.27272727,0.01671512,0.1539958,0.08619675,1.14696567,-0.18569069,-0.5504837,-1.29124821,2.03488372,0.14285714
GPSTRY,2026-08-17 16:22:59,2026-08-17 16:27:59,2026-08-17 16:37:59,6.15165,3,0.704,-0.14184397,1.29496403,0.28490028,-3.42935528,37.19468354,-45.20547945,40.35087719,37.8302077,-33.89830508,64.88841202,-23.56321839,-1.46795891,0,0.1780726,-0.14184397,0.01765422,0.34998117,0.09427935,1.39400032,-0.12133694,-0.58319481,0.0,2.13068182,0.26666667
GPSTRY,2026-08-17 16:22:59,2026-08-17 16:27:59,2026-08-17 16:37:59,6.15165,5,0.699,0.57553957,-0.42735043,-0.42735043,-5.54054054,31.98125423,-44.30379747,31.03448276,21.82630907,-76.34641322,56.81431575,-36.68639053,-1.81067361,0,-0.01442746,-0.71022727,0.01726957,0.24319776,0.10146117,0.562109,-0.06596095,-0.48946504,0.7204611,0.8583691,0.83333333
GPSTRY,2026-08-17 16:22:59,2026-08-17 16:27:59,2026-08-17 16:37:59,6.15165,10,0.702,-0.28409091,-0.42553191,-0.28409091,-4.61956522,30.32634692,-40.0,15.51724138,12.11153682,-125.04751045,36.7624544,-26.54320988,-2.0197088,0,-0.25192281,-5.13513514,0.01648352,0.11185871,0.09337791,1.31715954,-0.13769296,-0.05142173,-0.56657224,1.70940171,0.58333333
PORTALTRY,2026-08-17 16:45:59,2026-08-17 16:46:59,2026-08-17 17:00:59,6.49206,0,0.8087,0.38480636,-0.11116601,0.07424824,-3.62292933,39.01107233,-23.23232323,44.92307692,31.72102588,-45.63128561,59.14138343,-13.19327731,-1.00856225,0,0.02515803,1.10013752,0.0105107,0.39439629,0.08293072,0.15385689,-0.25591147,-0.38879217,0.39726878,0.70483492,1.0
PORTALTRY,2026-08-17 16:45:59,2026-08-17 16:46:59,2026-08-17 17:00:59,6.49206,1,0.8056,-0.12397719,-0.136358,-0.30936765,-4.20927467,35.48068008,-51.30168453,24.57264957,27.3558387,-54.61053439,63.30517455,-22.3869533,-1.10654422,0,-0.03437645,0.67483129,0.01196092,0.33466988,0.09489126,0.40146662,-0.24876758,-0.37634211,-0.25999752,0.55858987,0.53333333
PORTALTRY,2026-08-17 16:45:59,2026-08-17 16:46:59,2026-08-17 17:00:59,6.49206,3,0.8096,0.35948928,0.18562059,-0.18493404,-3.92785096,37.97327374,-32.67882188,31.8275154,25.83406185,-53.530064,66.06564754,-18.11346548,-1.21484916,0,-0.11748202,0.94763092,0.01290761,0.3419009,0.11072509,0.58471788,-0.20779373,-0.00832023,0.37193156,0.76581028,0.77419355
PORTALTRY,2026-08-17 16:45:59,2026-08-17 16:46:59,2026-08-17 17:00:59,6.49206,5,0.8081,0.0,-0.36986808,1.02512814,-6.10039507,35.73451822,-54.76956056,19.8019802,22.06506365,-70.55352055,61.99035092,-32.6221224,-1.37916795,0,-0.2739465,-3.69443451,0.01574239,0.284316,0.11904147,0.67386394,-0.18014518,0.35758279,-0.13593673,0.74248237,0.81666667
